"Mês Ano";"Programa Orçamentário";"Ação Orçamentária";"Unidade Gestora";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"01/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"01/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"02/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"72.487,59";"50.130,00";"12.595,00";
"02/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"10.630,00";"8.360,00";"4.540,00";
"03/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"61.869,61";"55.976,45";"10.160,00";
"03/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"36.243,79";"43.115,00";"37.535,00";
"04/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"29.787,34";"28.609,48";"71.861,07";
"04/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"36.243,79";"38.085,00";"43.115,00";
"04/2021";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"05/2021";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"05/2021";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR (PNAE)";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"05/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"329.958,48";"163.572,81";"29.730,13";
"05/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"289.950,33";"46.265,00";"37.260,00";
"05/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"06/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"425.355,51";"83.415,99";"150.354,74";
"06/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"06/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"52.445,00";"54.845,00";
"07/2021";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR (PNAE)";"158716 - IFSP - CAMPUS JACAREI";"44.874,80";"0,00";"0,00";
"07/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"44.450,00";"45.025,00";
"07/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"54.010,91";"32.259,66";"74.836,57";
"07/2021";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"07/2021";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"08/2021";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"33.320,42";"114.054,60";"89.011,77";
"08/2021";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR (PNAE)";"158716 - IFSP - CAMPUS JACAREI";"0,00";"44.874,80";"44.874,80";
