"Mês Ano";"Programa Orçamentário";"Ação Orçamentária";"Unidade Gestora";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"05/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"2.400,00";"70.651,16";"148.254,43";
"05/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"00PI - APOIO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR (PNAE)";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"05/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"05/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"44.277,50";"98.331,25";
"06/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"40.157,34";"49.297,50";"49.297,50";
"06/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"06/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"19.217,64";"65.785,69";"15.066,03";
"07/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"189.372,96";"106.361,21";"75.503,41";
"07/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"88.652,70";"46.087,50";"53.580,00";
"07/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"07/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"08/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"- 3.513,94";"143.143,49";"169.977,53";
"08/2020";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR (PNAE)";"158716 - IFSP - CAMPUS JACAREI";"34.799,00";"0,00";"0,00";
"08/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"46.617,50";"39.295,00";
"09/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"43.492,55";"45.917,50";"52.195,00";
"09/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"109.223,24";"69.128,09";"89.077,60";
"09/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"09/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"09/2020";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR (PNAE)";"158716 - IFSP - CAMPUS JACAREI";"0,00";"20.338,56";"20.338,56";
"09/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"10/2020";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR (PNAE)";"158716 - IFSP - CAMPUS JACAREI";"0,00";"14.460,44";"14.460,44";
"10/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"45.160,16";"43.456,25";"40.025,00";
"10/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"7.200,00";"70.799,70";"104.193,61";
"10/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"10/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"11/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"32.523,00";"76.294,25";
"11/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"119.865,14";"89.543,45";"80.612,52";
"11/2020";"5011 - EDUCACAO BASICA DE QUALIDADE";"00PI - APOIO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR (PNAE)";"158716 - IFSP - CAMPUS JACAREI";"14.915,00";"0,00";"0,00";
"11/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"11/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"11/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"12/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"12/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"124.221,34";"144.613,97";"138.731,10";
"12/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"37.545,00";"37.715,00";"85,00";
"12/2020";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"0,00";"0,00";
"12/2020";"5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"46.992,00";"0,00";"0,00";
