"Mês Ano";"Programa Orçamentário";"Ação Orçamentária";"Unidade Gestora";"Valor Empenhado";"Valor Liquidado";"Valor Pago";"Valor Restos a Pagar Pagos";
"04/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"86.190,69";"93.889,09";"74.330,60";
"05/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"281.031,82";"106.430,22";"112.132,07";
"05/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"61.530,67";"25.412,50";"23.202,50";
"06/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"83.944,93";"63.656,39";"65.608,53";
"06/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"0,00";"12.387,50";"25.092,50";
"07/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"23.074,00";"19.225,00";"12.102,50";
"07/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"99.034,66";"57.832,10";"44.312,13";
"08/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"54.583,59";"71.634,60";"71.610,37";
"08/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"11.537,00";"18.625,00";"19.375,00";
"09/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"11.537,00";"18.625,00";"18.775,00";
"09/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"51.860,61";"62.420,92";"34.085,20";
"10/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"56.636,98";"67.828,10";"47.183,77";
"10/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"34.611,00";"17.575,00";"18.475,00";
"11/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"28.803,25";"74.115,17";"71.735,66";
"11/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"2994 - ASSISTENCIA AOS ESTUDANTES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"- 0,92";"11.638,97";"29.363,97";
"11/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"00PI - APOIO AO PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR (PNAE)";"158716 - IFSP - CAMPUS JACAREI";"23.339,06";"0,00";"0,00";
"11/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"42.009,81";"0,00";"0,00";
"12/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"206.375,43";"518,76";"518,76";
"12/2017";"2080 - EDUCACAO DE QUALIDADE PARA TODOS";"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"158716 - IFSP - CAMPUS JACAREI";"- 209,15";"71.758,21";"156.270,34";
